05/06/2015	0.2431709	null
05/06/2015	null	0.1638
06/06/2015	0.2511318	null
07/06/2015	0.2578097	null
08/06/2015	0.2642667	null
09/06/2015	0.2655632	null
10/06/2015	0.2711516	null
11/06/2015	0.2764911	null
11/06/2015	null	0.1491
12/06/2015	0.2829633	null
12/06/2015	null	0.1134
13/06/2015	0.2912189	null
14/06/2015	0.3000272	null
15/06/2015	0.3049436	null
16/06/2015	0.3097503	null
17/06/2015	0.3156043	null
17/06/2015	null	0.3339
18/06/2015	0.3232158	null
19/06/2015	0.3188203	null
20/06/2015	0.3186492	null
21/06/2015	0.3242245	null
22/06/2015	0.317422	null
23/06/2015	0.3124604	null
23/06/2015	null	0.2121
24/06/2015	0.3102208	null
25/06/2015	0.311657	null
26/06/2015	0.3130004	null
27/06/2015	0.3154423	null
28/06/2015	0.3179557	null
29/06/2015	0.3193566	null
29/06/2015	null	0.1491
30/06/2015	0.3220115	null
01/07/2015	0.3257286	null
02/07/2015	0.329229	null
03/07/2015	0.3331239	null
04/07/2015	0.3372818	null
05/07/2015	0.3395638	null
06/07/2015	0.339114	null
06/07/2015	null	0.105
07/07/2015	0.34059	null
08/07/2015	0.3422149	null
09/07/2015	0.3438734	null
10/07/2015	0.3465002	null
11/07/2015	0.348205	null
11/07/2015	null	0.1323
12/07/2015	0.3459258	null
13/07/2015	0.3437627	null
14/07/2015	0.342809	null
15/07/2015	0.3430824	null
16/07/2015	0.3418786	null
17/07/2015	0.341472	null
17/07/2015	null	0.1512
18/07/2015	0.3420682	null
18/07/2015	null	0.1113
19/07/2015	0.3398984	null
20/07/2015	0.3425594	null
21/07/2015	0.3440325	null
22/07/2015	0.3447903	null
23/07/2015	0.3451494	null
23/07/2015	null	0.3843
24/07/2015	0.3444331	null
25/07/2015	0.3433357	null
26/07/2015	0.341235	null
27/07/2015	0.3400803	null
28/07/2015	0.3390609	null
29/07/2015	0.340001	null
29/07/2015	null	0.1491
30/07/2015	0.3393709	null
31/07/2015	0.3370212	null
01/08/2015	0.3350532	null
02/08/2015	0.3369974	null
03/08/2015	0.3372692	null
04/08/2015	0.334638	null
05/08/2015	0.33171	null
06/08/2015	0.3169016	null
07/08/2015	0.3053441	null
08/08/2015	0.2997404	null
09/08/2015	0.2942445	null
10/08/2015	0.287648	null
11/08/2015	0.2885558	null
11/08/2015	null	0.1029
12/08/2015	0.2865089	null
13/08/2015	0.2819741	null
14/08/2015	0.2743789	null
15/08/2015	0.2695216	null
